;Sp_red;Sp;Genus;Tribe;Subfamily;Diet;DietCVA;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
72;Mar_cau;Marmota caudata;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.047490867;-0.090651861;-0.106770365;0.060591714;0.05031019;0.097173424;0.110118498;-0.056777328;-0.053804339;-0.08019868;-0.063795642;-0.073817192;-0.077527262;-0.073032551;-0.093422284;-0.073748063;-0.110177046;-0.072327708;-0.126385945;-0.067491712;-0.140083673;-0.058821189;-0.149663706;-0.046852384;-0.154862682;-0.032921114;-0.155255592;-0.017711602;-0.151808736;-0.002288751;-0.146081384;0.012683402;-0.13834322;0.026682195;-0.128515822;0.03914748;-0.117735849;0.050387537;-0.098462684;0.068812041;-0.090129871;0.076752084;-0.08181316;0.084589915;-0.073268025;0.092158774;-0.064449804;0.099242819;-0.055492779;0.105734574;-0.046004287;0.11116868;-0.036160127;0.115751097;-0.025612703;0.118575048;-0.014556672;0.119839004;-0.003268911;0.119372761;0.00793361;0.117255964;0.018980464;0.11412172;0.029671494;0.109686989;0.040015596;0.103956164;0.061399607;0.089679314;0.072670711;0.081439791;0.08494565;0.073714123;0.097457541;0.065928619;0.109487817;0.057418727;0.120803381;0.048421519;0.130885503;0.039027153;0.139117405;0.02922161;0.144217907;0.018569474;0.145997157;0.007122119;0.144806787;-0.004529225;0.140715271;-0.015770085;0.133597357;-0.025750621;0.124265288;-0.034403701;0.116508646;-0.044957841;0.103632731;-0.068213671;0.096631583;-0.079540035;0.088562368;-0.090033902;0.079244291;-0.09891498;0.069192714;-0.106189668;0.058409671;-0.111361989;0.047209924;-0.114406456;0.035443161;-0.114190974;0.023423262;-0.112169945;0.011239583;-0.10989074;-0.00078603;-0.108235306;-0.012314383;-0.107697086;-0.023092995;-0.106358251;-0.032687123;-0.102833829;-0.040730572;-0.097293444
73;Mar_fla;Marmota flaviventer;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.045605215;-0.089177916;-0.1051833;0.061995167;0.05306801;0.099364231;0.113957826;-0.054672437;-0.053250954;-0.078414591;-0.064728398;-0.072651345;-0.079792462;-0.072412501;-0.097178333;-0.073342195;-0.115301056;-0.072236445;-0.1325224;-0.066620849;-0.147332726;-0.057654842;-0.157654816;-0.045303276;-0.163529187;-0.031267135;-0.163595627;-0.015911538;-0.159576308;-0.000467488;-0.151595747;0.014053597;-0.141978379;0.028118897;-0.130243029;0.040537777;-0.117565819;0.051601175;-0.095232454;0.069569467;-0.08545505;0.076982696;-0.07581315;0.084387092;-0.06592035;0.09145636;-0.055846265;0.098050798;-0.04570094;0.104130221;-0.035390974;0.10931841;-0.025368352;0.114535402;-0.01492821;0.118075122;-0.004412114;0.120317956;0.006056228;0.120072618;0.016299677;0.118596414;0.026084404;0.115446139;0.035503804;0.111201605;0.044418443;0.105745206;0.061522524;0.09126119;0.070475986;0.082761001;0.080193245;0.074538205;0.090419558;0.066232713;0.100205848;0.057046734;0.109232621;0.047013099;0.117389532;0.036454704;0.124627468;0.025831817;0.130973347;0.01560613;0.134920233;0.005146272;0.135943007;-0.005386383;0.13354554;-0.015478189;0.127830259;-0.024742128;0.121205749;-0.033830407;0.116073969;-0.043621152;0.110817688;-0.066319623;0.106262263;-0.07816386;0.099480302;-0.089129051;0.091214128;-0.098918212;0.081476017;-0.106831705;0.070946442;-0.112999197;0.05952611;-0.116621367;0.04746571;-0.11783701;0.035111975;-0.115686236;0.022900738;-0.110931165;0.009848924;-0.108689622;-0.003469263;-0.107582486;-0.016284887;-0.105422036;-0.027911858;-0.101715171;-0.037759434;-0.096287124
74;Mar_him;Marmota himalayana;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.049458899;-0.091849646;-0.101628572;0.060861267;0.055181217;0.100555999;0.109044223;-0.056755014;-0.059839697;-0.085673281;-0.072454109;-0.083760195;-0.086675357;-0.084457413;-0.101820533;-0.084977347;-0.116806962;-0.082413251;-0.130620397;-0.07599214;-0.142208503;-0.066674725;-0.149605741;-0.054513608;-0.152445718;-0.0403415;-0.15106783;-0.024935235;-0.146638479;-0.009253478;-0.139424696;0.005908497;-0.130972062;0.020735889;-0.121879221;0.035061852;-0.111665439;0.048235636;-0.093186417;0.070394383;-0.084953558;0.07979435;-0.076527696;0.088771413;-0.067419781;0.096844313;-0.058188631;0.104464689;-0.049006019;0.111564662;-0.039317191;0.117289777;-0.029250976;0.121744616;-0.018605294;0.124307835;-0.007417238;0.124897914;0.003900032;0.124222005;0.014966853;0.121896279;0.025745618;0.118311536;0.036021446;0.113553433;0.045730716;0.10749766;0.064463817;0.092358233;0.073677357;0.083621957;0.08298367;0.074191915;0.093213429;0.065072704;0.104076442;0.056316876;0.114691855;0.047449253;0.124218772;0.038190349;0.131667751;0.028141469;0.136724429;0.017514255;0.139222416;0.00655027;0.138548017;-0.004438488;0.134605033;-0.015066213;0.127844409;-0.024829012;0.120603794;-0.034600898;0.113781632;-0.045081224;0.103883236;-0.067930932;0.098129272;-0.07869784;0.090209592;-0.087925621;0.081408151;-0.09600263;0.071555683;-0.102262577;0.060655199;-0.106271665;0.049000811;-0.108290654;0.036957523;-0.109642683;0.024710129;-0.110258565;0.012248948;-0.110333953;6.84E-05;-0.109724812;-0.011482217;-0.108146053;-0.022235235;-0.10523442;-0.032004108;-0.101196109;-0.041001627;-0.096593096
75;Mar_mar;Marmota marmota;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.048457888;-0.091239002;-0.107026545;0.061845069;0.054557297;0.101632456;0.110212491;-0.05648993;-0.059417904;-0.087019111;-0.072361703;-0.085092472;-0.086453826;-0.082896268;-0.101470314;-0.080573156;-0.116397897;-0.075813487;-0.130352167;-0.068361565;-0.142050321;-0.058377052;-0.149521084;-0.045777011;-0.153123991;-0.03167371;-0.153231108;-0.016863324;-0.149323504;-0.00233073;-0.142971578;0.011627156;-0.134353312;0.024678812;-0.125355873;0.03755083;-0.116295906;0.050059442;-0.098478783;0.070244861;-0.089799437;0.078425428;-0.080350872;0.085769918;-0.070460889;0.092720113;-0.06054369;0.099628443;-0.050471836;0.106036722;-0.040187502;0.111642833;-0.029449707;0.11588037;-0.018339774;0.118950114;-0.007007861;0.121053787;0.004391812;0.121171671;0.01553673;0.119655628;0.026316709;0.117377643;0.03642338;0.113710218;0.045774595;0.108495803;0.063042429;0.092882826;0.071917494;0.083631446;0.081805271;0.074696393;0.092315314;0.065832661;0.102975257;0.056805593;0.113318675;0.047523389;0.122513242;0.037710104;0.13009738;0.027461357;0.135764945;0.017087188;0.138369666;0.006351321;0.137420799;-0.004465864;0.132873017;-0.0148026;0.125788503;-0.02453377;0.11857003;-0.034492419;0.112835355;-0.045086306;0.107877669;-0.068295073;0.103752625;-0.080061342;0.097358531;-0.090800079;0.088853719;-0.099601125;0.079120367;-0.106489576;0.067929097;-0.110270284;0.055614546;-0.110788548;0.042449189;-0.109649854;0.028732619;-0.109829318;0.014947022;-0.110746216;0.00182486;-0.110400202;-0.01015551;-0.107131516;-0.021010039;-0.102225648;-0.030612598;-0.096872828;-0.039932825;-0.094368149
76;Mar_mon;Marmota monax;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.047408494;-0.085812547;-0.101135733;0.061904366;0.053054392;0.098177015;0.106025261;-0.053647633;-0.059014427;-0.084160619;-0.072863876;-0.083033717;-0.088010657;-0.083567338;-0.103982079;-0.084270364;-0.119661888;-0.082332796;-0.133753296;-0.075847348;-0.145284288;-0.06585402;-0.15303;-0.053212788;-0.156544708;-0.039059185;-0.154641397;-0.023891836;-0.149099594;-0.008462387;-0.141227905;0.006720058;-0.13204106;0.021593829;-0.122081471;0.035941122;-0.111670797;0.049352904;-0.092011602;0.070943837;-0.083192227;0.07982691;-0.074000816;0.08804395;-0.064543013;0.095795344;-0.055211544;0.103407187;-0.04574842;0.110307276;-0.035760202;0.115903988;-0.025437752;0.120328945;-0.014927153;0.123626671;-0.004231186;0.124965645;0.006344342;0.124083468;0.016581024;0.120849806;0.026705409;0.117015178;0.036115837;0.111924614;0.044582921;0.105294251;0.060835358;0.089449071;0.06975498;0.081685643;0.08035015;0.075149217;0.091573906;0.068469329;0.103105953;0.061583938;0.114267296;0.05415197;0.123387932;0.044903682;0.130802342;0.034843497;0.135781888;0.0240724;0.137645822;0.012531951;0.136316067;0.000692614;0.132757471;-0.010972678;0.125886353;-0.021522692;0.118336294;-0.03169319;0.111595975;-0.042518882;0.102839191;-0.065774694;0.09879989;-0.078160898;0.092815411;-0.089355858;0.084422254;-0.098466808;0.074096503;-0.10515166;0.062224444;-0.109072303;0.049541934;-0.111142136;0.036371183;-0.112970306;0.023126616;-0.114592826;0.010234572;-0.11501901;-0.002306217;-0.113245405;-0.013969449;-0.109848081;-0.024609816;-0.105099815;-0.033252589;-0.098465494;-0.040139901;-0.091122165
77;Mar_oly;Marmota olympus;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.046490193;-0.089664687;-0.100847494;0.059495134;0.054134951;0.100698656;0.111329847;-0.05402793;-0.058336066;-0.088308809;-0.072544885;-0.087461349;-0.088105687;-0.086094;-0.104473839;-0.084130124;-0.120854586;-0.080292065;-0.135908879;-0.073140309;-0.148335814;-0.063326877;-0.156054689;-0.050714789;-0.159162757;-0.036494746;-0.157209602;-0.02131153;-0.150912676;-0.006161077;-0.143083591;0.008994293;-0.134407663;0.023786376;-0.124374478;0.037125683;-0.11281109;0.048911359;-0.091953732;0.06811875;-0.083323461;0.07654636;-0.075193824;0.085136042;-0.066676793;0.093074726;-0.057678138;0.100125169;-0.0484712;0.106432074;-0.038885155;0.11165359;-0.029031954;0.115838007;-0.018603335;0.118245493;-0.007842838;0.119612929;0.003040335;0.118984077;0.013835998;0.117326222;0.024322187;0.114616076;0.034489888;0.110776199;0.044421296;0.106213981;0.063417513;0.09270196;0.072713204;0.083630804;0.082488999;0.074431805;0.093243982;0.06592509;0.104728077;0.058079869;0.115763313;0.049771551;0.125973793;0.041432643;0.134079174;0.03222813;0.139642905;0.02221261;0.142143388;0.011345711;0.141636202;-2.24E-05;0.138623539;-0.011458586;0.133580355;-0.022589884;0.126749522;-0.033195498;0.119073356;-0.043658251;0.103879545;-0.064499136;0.096105353;-0.074808552;0.08731639;-0.08443471;0.077545039;-0.092727025;0.066872037;-0.099393573;0.055776162;-0.104796572;0.044345795;-0.108803465;0.032717934;-0.111737742;0.020951218;-0.112974056;0.009279665;-0.112445364;-0.001928453;-0.110779049;-0.012349519;-0.107615242;-0.021965614;-0.103315205;-0.030324722;-0.097734179;-0.038283284;-0.092809317
78;Mar_sib;Marmota sibrica;Marmota;Marmotini;Xerinae;Grazer;Grind;-0.049789736;-0.091266026;-0.106587153;0.061233791;0.056459169;0.098871041;0.11217102;-0.059097883;-0.059763269;-0.088967518;-0.071568147;-0.08733931;-0.084804964;-0.086437355;-0.098686404;-0.084294803;-0.112473928;-0.079613452;-0.12551456;-0.072689574;-0.13572222;-0.061974681;-0.14299523;-0.049435734;-0.146344558;-0.035196977;-0.146546098;-0.020136977;-0.143452211;-0.00509346;-0.137955387;0.009362113;-0.131303411;0.023377029;-0.123718981;0.036759471;-0.115559399;0.049479984;-0.098481763;0.07033489;-0.090086774;0.079316436;-0.081385755;0.088088193;-0.072344648;0.096493763;-0.062857319;0.104177868;-0.053361317;0.111368402;-0.043950904;0.117865615;-0.033995641;0.122587182;-0.023349346;0.124919191;-0.011947017;0.124478884;-1.63E-05;0.123342224;0.01179191;0.120170459;0.023448177;0.115954942;0.034793379;0.110796558;0.045887123;0.105261409;0.066942279;0.092019085;0.077358089;0.084874174;0.087312133;0.076931271;0.096822735;0.068358539;0.106292408;0.059786391;0.11508708;0.050784329;0.123292233;0.041775611;0.129696753;0.032060415;0.133761931;0.021606691;0.13534818;0.010603823;0.134370768;-0.000895339;0.131172519;-0.012562405;0.126789852;-0.02421474;0.122329875;-0.035977757;0.117296921;-0.047507729;0.106012844;-0.07018527;0.098852399;-0.080751798;0.090456902;-0.090333623;0.080402106;-0.097804707;0.068960386;-0.102967618;0.05657032;-0.106307372;0.044056308;-0.109486056;0.031282658;-0.112011831;0.018610354;-0.113884971;0.006293093;-0.114492088;-0.005235216;-0.113445024;-0.016018723;-0.110453042;-0.025730795;-0.105710273;-0.034399252;-0.100223396;-0.042337757;-0.095380115
79;Mic_alf;Microsciurus alfari;Microsciurus;Sciurini;Sciurinae;Bark_gleaner;chew_crush;-0.049085265;-0.098137462;-0.107175082;0.057081978;0.05304872;0.099117844;0.111921425;-0.05816665;-0.060597206;-0.094165212;-0.072881754;-0.090310637;-0.085844938;-0.086580465;-0.099022962;-0.081471196;-0.112306463;-0.074925588;-0.12467568;-0.065925166;-0.135387889;-0.055017299;-0.142558529;-0.04208674;-0.146714786;-0.028373013;-0.147018087;-0.01414897;-0.145213157;-0.000260137;-0.14099899;0.012710092;-0.134347192;0.0245754;-0.126192419;0.035773098;-0.116714532;0.046251897;-0.098901961;0.066362983;-0.090001318;0.075627545;-0.080976526;0.085117739;-0.071085509;0.093825036;-0.060857482;0.102175307;-0.050274776;0.109794447;-0.039540994;0.116581874;-0.028669922;0.122416827;-0.017365664;0.126444194;-0.005977008;0.128754122;0.005399125;0.12841061;0.016426872;0.126141071;0.026780485;0.121794469;0.036270041;0.115603139;0.044758941;0.107643805;0.062091481;0.09074254;0.071990378;0.08283951;0.08242637;0.075227901;0.093131175;0.067676679;0.103598413;0.059863366;0.113477767;0.051524981;0.121894846;0.042264684;0.128894191;0.032486557;0.133027003;0.021522299;0.135269673;0.009944115;0.135304958;-0.002007662;0.133098074;-0.013938596;0.129341166;-0.02555565;0.124377884;-0.036726097;0.118206307;-0.047496689;0.10468803;-0.068058347;0.097141395;-0.077751277;0.088541254;-0.086690617;0.079168086;-0.094571613;0.069344925;-0.101393895;0.05860584;-0.106326623;0.047551731;-0.110181685;0.036240221;-0.113123648;0.024717999;-0.114748723;0.013021263;-0.114620059;0.001557942;-0.113144928;-0.009489284;-0.110761431;-0.01991079;-0.107273791;-0.029819996;-0.103724199;-0.03957486;-0.100760865
80;Mic_fla;Microsciurus flaviventer;Microsciurus;Sciurini;Sciurinae;Bark_gleaner;chew_crush;-0.047461088;-0.095605732;-0.105403517;0.059578832;0.054574264;0.097954124;0.11297765;-0.059364634;-0.059717682;-0.093233288;-0.072726111;-0.090763093;-0.086083877;-0.087289182;-0.099890025;-0.083166569;-0.113204133;-0.07633169;-0.126161133;-0.068240857;-0.136535379;-0.057236531;-0.143180971;-0.04390098;-0.146531745;-0.029406568;-0.146822308;-0.014352991;-0.144656141;0.000273359;-0.139898896;0.013740978;-0.133248686;0.026119408;-0.124585919;0.037610018;-0.115621212;0.04905837;-0.097210933;0.068725085;-0.089379486;0.078462989;-0.081171713;0.088026009;-0.072342285;0.096927582;-0.063038433;0.105128025;-0.053638719;0.112912803;-0.043833882;0.119473784;-0.033602209;0.124549311;-0.022348572;0.12711403;-0.010644878;0.128049407;0.001215681;0.12657611;0.012960287;0.123968347;0.024114182;0.119164008;0.03475324;0.112936832;0.044851285;0.10575379;0.064293162;0.089872719;0.073535473;0.081131918;0.083568693;0.073126564;0.093175831;0.064562556;0.103250961;0.05664641;0.11280453;0.048374869;0.12054164;0.038868101;0.126713164;0.028653854;0.130901749;0.017797834;0.132923374;0.006295688;0.13354814;-0.005424049;0.132214862;-0.017051249;0.129824537;-0.028369281;0.12535216;-0.039060522;0.119428795;-0.049286419;0.105827556;-0.069069028;0.098849377;-0.079074514;0.090446805;-0.088016331;0.081402308;-0.095921857;0.07131791;-0.102061514;0.061003583;-0.107513813;0.050277981;-0.11139401;0.03904202;-0.11327612;0.027660454;-0.114387115;0.016245864;-0.112423829;0.004772314;-0.110342497;-0.006352734;-0.10750995;-0.016989738;-0.103668514;-0.027560147;-0.100994375;-0.037626126;-0.098056765
81;Myo_pum;Myosciurus pumilio;Myosciurus;Protoxerini;Xerinae;Bark_gleaner;chew_crush;-0.058715688;-0.106039704;-0.105739106;0.060342733;0.060495103;0.109764827;0.109030427;-0.060816258;-0.067803448;-0.101463889;-0.076461634;-0.096503835;-0.085164285;-0.09127892;-0.094137036;-0.085434149;-0.102734728;-0.077465163;-0.111315521;-0.067690181;-0.118104197;-0.055309079;-0.123323867;-0.041754761;-0.126599601;-0.027454267;-0.128583788;-0.013116138;-0.127984073;0.000645011;-0.125787185;0.013472828;-0.122456485;0.025594441;-0.117388811;0.037025158;-0.11171557;0.048500171;-0.099172585;0.070133636;-0.092627491;0.080476585;-0.084939022;0.090319854;-0.075799853;0.098963235;-0.065754733;0.106987798;-0.05566709;0.114710523;-0.045237553;0.121415885;-0.033560769;0.125710401;-0.021516751;0.129065372;-0.008713804;0.130007614;0.00424752;0.129931889;0.016930213;0.128524885;0.028980519;0.125517816;0.040228559;0.121116254;0.050841901;0.115958088;0.069160303;0.102739615;0.07747414;0.095358498;0.085187218;0.087404866;0.091872816;0.078427572;0.098456064;0.069043103;0.104966754;0.059323462;0.110097235;0.048603102;0.114237772;0.037158076;0.117475269;0.025157215;0.119942883;0.012735481;0.121169143;0.000161561;0.120751881;-0.012454642;0.119839727;-0.024918931;0.117142621;-0.036976928;0.113118189;-0.048777869;0.103372289;-0.072727859;0.09667647;-0.084482556;0.088976535;-0.095635474;0.079285169;-0.10469555;0.069199912;-0.112908716;0.058148275;-0.118928377;0.045964916;-0.122477599;0.033256068;-0.124822181;0.020096089;-0.124820225;0.006863543;-0.124342332;-0.006019947;-0.123136508;-0.018276831;-0.121086156;-0.029596395;-0.117054865;-0.040016554;-0.112519545;-0.050001506;-0.109384434
82;Nan_mel;Nannosciurus melanotis;Nannosciurus;Callosciurini;Callosciurinae;Bark_gleaner;chew_crush;-0.050513561;-0.098823711;-0.108455343;0.059870489;0.054848297;0.100568948;0.116191256;-0.062432615;-0.061134848;-0.094569198;-0.071814278;-0.09010924;-0.083196235;-0.086088307;-0.095109664;-0.081899778;-0.106503638;-0.074897051;-0.117824602;-0.066329277;-0.127628083;-0.055860281;-0.134677989;-0.044031788;-0.137453473;-0.030724319;-0.137624856;-0.016715659;-0.135419751;-0.002886606;-0.131963729;0.010417125;-0.127514846;0.02328149;-0.121609319;0.035481701;-0.115380329;0.047673414;-0.10178128;0.070182783;-0.095020352;0.080877531;-0.087326337;0.091060727;-0.079055043;0.100775729;-0.069858591;0.109397772;-0.059916233;0.116585026;-0.049419922;0.122436621;-0.038237209;0.126475055;-0.025944685;0.128375277;-0.013287182;0.129750156;-0.00037119;0.128814225;0.012338614;0.126216609;0.024471366;0.122659865;0.035185435;0.116122769;0.045515081;0.108869158;0.063327484;0.091237001;0.072158561;0.082285979;0.081067679;0.073052901;0.090471397;0.064108453;0.099850486;0.054840971;0.108683921;0.045119281;0.116870436;0.035218577;0.123163683;0.024431036;0.127937968;0.013173642;0.130786001;0.001542944;0.132191767;-0.010268144;0.132400189;-0.021807838;0.130285844;-0.032774547;0.127679648;-0.043404936;0.122513231;-0.053036794;0.109036824;-0.071691986;0.100725009;-0.080514463;0.091685119;-0.089260496;0.081547919;-0.096654361;0.070810432;-0.103254157;0.059276581;-0.108210793;0.047521927;-0.112206235;0.035397798;-0.114906066;0.023136501;-0.116667512;0.011025691;-0.117084759;-0.000621071;-0.114841476;-0.011932474;-0.113341285;-0.022460137;-0.109930029;-0.032553082;-0.106721855;-0.041749147;-0.102756508
83;Not_ado;Notocitellus adocetus;Notocitellus;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.048631718;-0.096020076;-0.099941693;0.058269969;0.056539998;0.103746935;0.110892908;-0.05556211;-0.060914104;-0.093047673;-0.074450604;-0.090660929;-0.088756726;-0.087965116;-0.103469916;-0.084270769;-0.117646505;-0.077674029;-0.130841344;-0.06835303;-0.141726823;-0.056489168;-0.148517059;-0.042313736;-0.152349845;-0.027448576;-0.152004932;-0.012266787;-0.148385403;0.002410239;-0.141709732;0.015887337;-0.133205919;0.028272334;-0.122803982;0.039155644;-0.111113369;0.048668113;-0.091837452;0.066880644;-0.08403002;0.075699298;-0.076488064;0.084897313;-0.068565848;0.093691255;-0.059904357;0.10157099;-0.051216269;0.108914154;-0.041823363;0.114632608;-0.031404457;0.118231097;-0.020272736;0.120207775;-0.008568401;0.120596955;0.003402739;0.120488131;0.015167774;0.119871392;0.02641457;0.117643627;0.037160361;0.114359537;0.04712488;0.109608217;0.06520745;0.095949519;0.074012798;0.08771599;0.082666675;0.078812783;0.092069545;0.070396189;0.101925303;0.062378167;0.111437474;0.054088341;0.119966693;0.045337082;0.126599817;0.035499557;0.131333448;0.024935107;0.133659317;0.013618163;0.133415774;0.001816293;0.131023671;-0.010122376;0.12750571;-0.021951034;0.122942405;-0.033533636;0.117279637;-0.044757927;0.104601628;-0.066451715;0.097431249;-0.076910083;0.088583551;-0.086238403;0.079153939;-0.094822695;0.06882497;-0.101882283;0.057946357;-0.107639453;0.04674489;-0.112209369;0.035260638;-0.115527606;0.023608203;-0.117273291;0.011917792;-0.11716124;0.00057573;-0.115772787;-0.010027754;-0.112543426;-0.019933744;-0.107943554;-0.029632559;-0.103480623;-0.039240721;-0.099582819
84;Not_ann;Notocitellus annulatus;Notocitellus;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.050644204;-0.095986569;-0.103327185;0.059304004;0.055342898;0.102121463;0.11135315;-0.059439252;-0.061758652;-0.092062053;-0.074002833;-0.089590849;-0.087015266;-0.087762806;-0.100166293;-0.084362736;-0.112991883;-0.07836475;-0.125037032;-0.069782049;-0.134628017;-0.058224178;-0.141800545;-0.045076095;-0.145290985;-0.030812769;-0.145828739;-0.01614094;-0.143068737;-0.002034138;-0.136946791;0.010875775;-0.129499665;0.023392196;-0.121488235;0.035733321;-0.112545549;0.047528741;-0.094730055;0.068554327;-0.085949561;0.077963122;-0.076957163;0.087197537;-0.067181817;0.095920275;-0.057285903;0.104466;-0.047106885;0.112218156;-0.036935804;0.119225686;-0.026699977;0.125048852;-0.015779429;0.128524321;-0.004720712;0.130456631;0.006327545;0.129618638;0.017091363;0.126761206;0.027485975;0.122519908;0.037197015;0.116593386;0.046350514;0.109557156;0.063114762;0.092975895;0.070770943;0.083462896;0.07957864;0.07526022;0.089550861;0.068820996;0.100141287;0.062670227;0.11013822;0.055617079;0.118414691;0.046753252;0.124850744;0.036792281;0.128981856;0.025796345;0.130874057;0.014067079;0.130198228;0.001858269;0.127608334;-0.010581143;0.12310017;-0.022545089;0.118385988;-0.034585964;0.115260826;-0.047224244;0.105462673;-0.070621601;0.099057748;-0.081572161;0.091639545;-0.091636832;0.082281685;-0.099545343;0.071913829;-0.105951008;0.060618676;-0.110603683;0.049027251;-0.114410003;0.037018102;-0.116846401;0.024688768;-0.117568495;0.012341576;-0.117467007;0.000273669;-0.11568855;-0.011340488;-0.112902319;-0.0222246;-0.108897005;-0.032255443;-0.104294861;-0.041697508;-0.09995862
85;Oto_atr;Otospermophilus atricapillus;Otospermophilus;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.050631834;-0.09817018;-0.101636001;0.05991114;0.058999814;0.104845553;0.113031175;-0.056042168;-0.063269447;-0.096327064;-0.076688364;-0.095153293;-0.090341332;-0.092342936;-0.104323643;-0.088110298;-0.118061905;-0.081932176;-0.130309945;-0.072374084;-0.140156167;-0.059837231;-0.146791895;-0.045328034;-0.150704822;-0.030135854;-0.151131236;-0.014602035;-0.148331195;0.00024934;-0.141874558;0.013689833;-0.133039113;0.026131467;-0.123334548;0.038099647;-0.112431209;0.049099629;-0.092955888;0.068725207;-0.084185708;0.077520867;-0.075315465;0.08620232;-0.066118223;0.094374382;-0.056413886;0.101781803;-0.046169429;0.108166918;-0.035668533;0.113670698;-0.02485098;0.118120985;-0.013534004;0.120951116;-0.0019679;0.122619329;0.00960015;0.122740532;0.020731071;0.122010619;0.031268529;0.11933076;0.041295368;0.1158281;0.050453253;0.110825889;0.067056728;0.097339866;0.07465325;0.088802629;0.082371637;0.080011602;0.090428932;0.071319561;0.098952695;0.062653377;0.107751232;0.054035081;0.115735083;0.044916951;0.121834796;0.034760032;0.126273388;0.023907093;0.128949303;0.012487119;0.129310582;0.000637042;0.128556702;-0.011311559;0.12630793;-0.022903212;0.122768239;-0.034135913;0.118068521;-0.045095582;0.106407139;-0.066220949;0.099184657;-0.076275323;0.090174697;-0.0851373;0.08049041;-0.093301458;0.070575931;-0.100697145;0.060319734;-0.107182285;0.049625649;-0.112100282;0.038251029;-0.115005988;0.026542496;-0.116048793;0.014672826;-0.114880267;0.002854852;-0.112687399;-0.00846077;-0.109118759;-0.019599709;-0.105720276;-0.030117685;-0.102233939;-0.040428635;-0.099737892
